0,29,16
0,29,106
0,29,118
0,29,203
0,29,231
0,29,252
0,29,338
0,31,21
0,31,25
0,31,83
0,31,84
0,31,122
0,31,129
0,31,168
0,31,200
0,31,252
0,31,277
0,31,280
0,31,338
0,31,339
0,32,137
0,32,167
0,32,337
0,33,42
0,35,143
0,38,117
0,38,141
0,38,178
0,38,248
0,38,332
0,38,339
0,39,21
0,39,25
0,39,69
0,39,105
0,39,121
0,39,141
0,39,165
0,39,257
0,39,277
0,39,280
0,41,14
0,41,20
0,41,111
0,41,116
0,41,137
0,41,140
0,41,144
0,41,214
0,41,226
0,41,230
0,41,310
0,41,337
0,41,343
0,42,33
0,43,20
0,43,41
0,43,111
0,43,312
0,43,343
0,44,20
0,44,41
0,44,111
0,44,312
0,44,343
0,45,67
0,45,104
0,45,132
0,45,142
0,45,186
0,45,200
0,45,303
0,45,345
0,46,143
0,46,175
0,47,301
0,48,1
0,48,53
0,48,57
0,48,88
0,48,126
0,48,130
0,48,180
0,48,199
0,48,203
0,48,271
0,48,299
0,48,320
0,48,330
0,48,332
0,49,192
0,49,241
0,49,255
0,50,148
0,50,203
0,50,277
0,50,314
0,50,334
0,52,192
0,52,194
0,52,196
0,52,204
0,52,213
0,52,248
0,52,249
0,52,254
0,52,260
0,52,266
0,52,299
0,52,302
0,52,315
0,52,332
0,53,1
0,53,48
0,53,88
0,53,92
0,53,101
0,53,180
0,53,194
0,53,196
0,53,204
0,53,213
0,53,248
0,53,249
0,53,254
0,53,260
0,53,266
0,53,299
0,53,302
0,53,315
0,53,332
0,55,21
0,55,26
0,55,56
0,55,67
0,55,104
0,55,122
0,55,123
0,55,170
0,55,203
0,55,239
0,55,252
0,55,261
0,55,277
0,56,13
0,56,21
0,56,25
0,56,26
0,56,55
0,56,59
0,56,62
0,56,63
0,56,66
0,56,67
0,56,88
0,56,103
0,56,104
0,56,122
0,56,128
0,56,136
0,56,141
0,56,142
0,56,169
0,56,186
0,56,199
0,56,200
0,56,207
0,56,211
0,56,212
0,56,223
0,56,231
0,56,232
0,56,238
0,56,239
0,56,252
0,56,261
0,56,265
0,56,271
0,56,276
0,56,277
0,56,285
0,56,290
0,56,297
0,56,298
0,56,303
0,56,313
0,56,315
0,56,323
0,56,325
0,56,332
0,56,334
0,56,342
0,57,24
0,57,48
0,57,80
0,57,92
0,57,184
0,57,242
0,57,249
0,57,277
0,57,302
0,57,320
0,58,269
0,59,56
0,59,118
0,59,203
0,59,211
0,59,239
0,59,250
0,59,252
0,59,261
0,59,268
0,59,271
0,59,325
0,59,342
0,60,158
0,60,239
0,60,285
0,60,313
0,61,23
0,61,193
0,62,56
0,62,67
0,62,122
0,62,130
0,62,133
0,62,141
0,62,142
0,62,170
0,62,186
0,62,199
0,62,200
0,62,224
0,62,236
0,62,239
0,62,261
0,62,276
0,62,318
0,62,323
0,62,341
0,63,56
0,63,261
0,63,271
0,63,313
0,63,342
0,64,100
0,64,189
0,66,9
0,66,21
0,66,26
0,66,56
0,66,67
0,66,122
0,66,134
0,66,239
0,66,252
0,66,308
0,66,334
0,67,3
0,67,9
0,67,10
0,67,13
0,67,26
0,67,31
0,67,55
0,67,62
0,67,66
0,67,69
0,67,104
0,67,123
0,67,128
0,67,134
0,67,136
0,67,141
0,67,142
0,67,158
0,67,170
0,67,186
0,67,188
0,67,196
0,67,199
0,67,200
0,67,203
0,67,213
0,67,236
0,67,239
0,67,248
0,67,252
0,67,261
0,67,265
0,67,280
0,67,285
0,67,290
0,67,297
0,67,315
0,67,323
0,67,324
0,67,325
0,67,332
0,67,334
0,67,342
0,67,344
0,67,345
0,68,177
0,68,227
0,68,263
0,69,26
0,69,67
0,69,121
0,70,230
0,71,230
0,71,307
0,73,1
0,73,25
0,73,48
0,73,126
0,74,9
0,74,67
0,74,85
0,74,170
0,74,200
0,74,258
0,74,323
0,76,25
0,76,270
0,77,117
0,77,231
0,77,294
0,77,332
0,78,4
0,78,181
0,78,218
0,78,273
0,78,306
0,80,48
0,80,57
0,80,88
0,80,92
0,80,94
0,80,101
0,80,180
0,80,187
0,80,204
0,80,242
0,80,249
0,80,266
0,80,299
0,80,300
0,80,315
0,80,346
0,81,269
0,81,286
0,83,25
0,83,31
0,83,84
0,84,25
0,84,83
0,84,224
0,84,236
0,84,276
0,84,313
0,85,9
0,85,170
0,85,176
0,85,188
0,85,258
0,85,323
0,86,227
0,86,278
0,87,136
0,87,213
0,87,308
0,87,315
0,87,339
0,88,1
0,88,21
0,88,48
0,88,56
0,88,73
0,88,80
0,88,106
0,88,126
0,88,130
0,88,164
0,88,178
0,88,236
0,88,242
0,88,303
0,88,336
0,91,8
0,91,110
0,91,193
0,91,201
0,91,264
0,92,1
0,92,24
0,92,53
0,92,57
0,92,80
0,92,94
0,92,101
0,92,180
0,92,187
0,92,194
0,92,196
0,92,204
0,92,242
0,92,249
0,92,266
0,92,299
0,92,302
0,92,330
0,92,346
0,94,24
0,94,25
0,94,53
0,94,92
0,94,101
0,94,180
0,94,187
0,94,204
0,94,242
0,94,249
0,94,254
0,94,266
0,94,299
0,94,300
0,94,302
0,94,315
0,94,320
0,94,346
0,95,6
0,95,147
0,95,319
0,97,182
0,100,64
0,100,163
0,100,189
0,100,217
0,100,269
0,100,323
0,101,53
0,101,80
0,101,92
0,101,94
0,101,180
0,101,187
0,101,194
0,101,204
0,101,242
0,101,249
0,101,266
0,101,299
0,101,330
0,101,346
0,102,175
0,102,227
0,102,296
0,103,25
0,103,56
0,103,136
0,103,169
0,103,252
0,103,271
0,103,285
0,103,323
0,104,21
0,104,25
0,104,45
0,104,55
0,104,56
0,104,67
0,104,122
0,104,128
0,104,142
0,104,169
0,104,186
0,104,188
0,104,200
0,104,203
0,104,212
0,104,239
0,104,252
0,104,277
0,104,295
0,104,303
0,104,318
0,104,332
0,104,344
0,105,9
0,105,21
0,105,25
0,105,39
0,105,69
0,105,148
0,105,236
0,105,257
0,105,277
0,105,280
0,105,315
0,106,29
0,106,88
0,106,231
0,106,238
0,106,329
0,106,332
0,108,21
0,108,57
0,108,127
0,108,184
0,108,251
0,108,320
0,110,8
0,110,91
0,110,264
0,111,41
0,111,44
0,111,137
0,111,214
0,111,312
0,111,337
0,112,19
0,116,14
0,116,23
0,116,41
0,116,144
0,116,162
0,116,214
0,116,226
0,116,312
0,116,343
0,117,38
0,117,77
0,117,231
0,117,280
0,117,285
0,118,13
0,118,16
0,118,26
0,118,29
0,118,56
0,118,59
0,118,67
0,118,134
0,118,199
0,118,200
0,118,203
0,118,238
0,118,252
0,118,261
0,118,265
0,118,268
0,118,271
0,118,277
0,118,313
0,118,324
0,118,325
0,120,136
0,120,277
0,121,39
0,121,69
0,121,169
0,121,280
0,121,315
0,122,3
0,122,9
0,122,21
0,122,25
0,122,45
0,122,56
0,122,62
0,122,66
0,122,67
0,122,123
0,122,141
0,122,142
0,122,169
0,122,170
0,122,176
0,122,186
0,122,188
0,122,200
0,122,203
0,122,213
0,122,224
0,122,236
0,122,239
0,122,251
0,122,252
0,122,271
0,122,276
0,122,277
0,122,297
0,122,303
0,122,315
0,122,323
0,122,332
0,122,342
0,122,344
0,123,21
0,123,26
0,123,67
0,123,104
0,123,142
0,123,200
0,123,252
0,123,261
0,123,318
0,123,334
0,123,342
0,124,157
0,124,169
0,125,136
0,125,169
0,126,1
0,126,48
0,126,73
0,126,260
0,127,135
0,127,139
0,127,184
0,127,309
0,127,320
0,127,346
0,128,9
0,128,26
0,128,56
0,128,67
0,128,104
0,128,122
0,128,169
0,128,170
0,128,176
0,128,186
0,128,199
0,128,203
0,128,211
0,128,213
0,128,223
0,128,248
0,128,265
0,128,271
0,128,313
0,128,315
0,128,334
0,129,168
0,129,339
0,130,25
0,130,48
0,130,53
0,130,62
0,130,73
0,130,88
0,130,204
0,130,213
0,130,257
0,130,277
0,130,300
0,130,329
0,130,346
0,131,143
0,131,227
0,131,278
0,132,45
0,132,56
0,132,134
0,132,158
0,132,242
0,132,277
0,132,315
0,132,334
0,133,1
0,133,9
0,133,26
0,133,62
0,133,141
0,133,188
0,133,224
0,133,232
0,133,236
0,133,280
0,133,315
0,134,21
0,134,26
0,134,56
0,134,67
0,134,118
0,134,142
0,134,203
0,134,238
0,134,248
0,134,252
0,134,334
0,135,127
0,135,184
0,135,251
0,135,309
0,135,320
0,136,21
0,136,56
0,136,67
0,136,87
0,136,103
0,136,120
0,136,122
0,136,125
0,136,213
0,136,246
0,136,285
0,136,308
0,136,315
0,136,339
0,137,32
0,137,41
0,137,167
0,137,214
0,137,289
0,137,310
0,137,312
0,137,337
0,139,184
0,140,41
0,140,116
0,140,137
0,140,214
0,140,312
0,141,9
0,141,25
0,141,26
0,141,38
0,141,39
0,141,56
0,141,62
0,141,122
0,141,133
0,141,199
0,141,224
0,141,236
0,141,239
0,141,257
0,141,258
0,141,271
0,141,280
0,141,323
0,142,3
0,142,9
0,142,10
0,142,21
0,142,26
0,142,31
0,142,45
0,142,56
0,142,62
0,142,66
0,142,67
0,142,104
0,142,122
0,142,123
0,142,158
0,142,169
0,142,170
0,142,186
0,142,188
0,142,200
0,142,203
0,142,236
0,142,239
0,142,252
0,142,271
0,142,280
0,142,285
0,142,297
0,142,303
0,142,308
0,142,315
0,142,323
0,142,332
0,142,334
0,143,35
0,143,68
0,143,175
0,143,177
0,143,278
0,143,321
0,144,14
0,144,23
0,144,41
0,144,116
0,144,140
0,144,226
0,144,312
0,144,343
0,147,95
0,147,219
0,147,319
0,148,9
0,148,13
0,148,25
0,148,50
0,148,105
0,148,224
0,148,229
0,148,261
0,148,271
0,148,339
0,149,14
0,149,20
0,149,116
0,149,144
0,149,162
0,149,226
0,149,312
0,149,333
0,152,4
0,152,181
0,152,275
0,152,339
0,155,23
0,155,157
0,157,124
0,158,22
0,158,25
0,158,26
0,158,60
0,158,67
0,158,132
0,158,142
0,158,168
0,158,232
0,158,242
0,158,315
0,158,332
0,158,339
0,160,260
0,162,20
0,162,149
0,162,312
0,162,333
0,162,343
0,163,249
0,164,88
0,164,285
0,165,21
0,165,39
0,165,121
0,165,169
0,165,188
0,165,200
0,165,334
0,166,198
0,166,202
0,167,32
0,167,137
0,167,310
0,167,337
0,168,22
0,168,31
0,168,129
0,168,158
0,168,277
0,168,339
0,168,347
0,169,9
0,169,10
0,169,21
0,169,25
0,169,26
0,169,56
0,169,67
0,169,104
0,169,106
0,169,121
0,169,122
0,169,128
0,169,136
0,169,165
0,169,239
0,169,248
0,169,252
0,169,257
0,169,271
0,169,277
0,169,280
0,169,315
0,169,318
0,169,334
0,170,3
0,170,9
0,170,21
0,170,25
0,170,26
0,170,55
0,170,56
0,170,62
0,170,67
0,170,85
0,170,122
0,170,124
0,170,128
0,170,142
0,170,176
0,170,188
0,170,200
0,170,203
0,170,223
0,170,239
0,170,252
0,170,260
0,170,268
0,170,285
0,170,290
0,170,332
0,170,334
0,170,341
0,170,342
0,175,23
0,175,46
0,175,68
0,175,102
0,175,143
0,175,227
0,175,277
0,175,278
0,175,296
0,175,321
0,176,9
0,176,25
0,176,26
0,176,122
0,176,128
0,176,148
0,176,170
0,176,188
0,176,239
0,177,46
0,177,68
0,177,131
0,177,143
0,177,175
0,177,227
0,178,88
0,178,186
0,178,213
0,178,231
0,178,303
0,178,345
0,180,24
0,180,48
0,180,53
0,180,92
0,180,187
0,180,194
0,180,196
0,180,204
0,180,242
0,180,249
0,180,299
0,180,302
0,180,346
0,181,78
0,181,152
0,181,218
0,181,273
0,181,275
0,181,306
0,182,97
0,182,253
0,183,133
0,184,21
0,184,57
0,184,108
0,184,135
0,184,139
0,184,251
0,184,309
0,184,320
0,184,346
0,186,9
0,186,25
0,186,26
0,186,45
0,186,55
0,186,56
0,186,59
0,186,88
0,186,104
0,186,122
0,186,123
0,186,128
0,186,142
0,186,178
0,186,199
0,186,200
0,186,203
0,186,213
0,186,223
0,186,239
0,186,252
0,186,271
0,186,277
0,186,303
0,186,325
0,186,341
0,186,345
0,187,24
0,187,94
0,187,101
0,187,180
0,187,242
0,187,249
0,187,254
0,187,299
0,187,302
0,188,3
0,188,9
0,188,13
0,188,21
0,188,25
0,188,56
0,188,67
0,188,85
0,188,104
0,188,122
0,188,133
0,188,142
0,188,170
0,188,176
0,188,200
0,188,208
0,188,224
0,188,239
0,188,271
0,188,277
0,188,280
0,188,285
0,188,290
0,188,297
0,188,315
0,188,323
0,188,334
0,188,342
0,189,64
0,189,100
0,189,217
0,190,23
0,192,49
0,192,52
0,192,205
0,193,8
0,193,61
0,193,91
0,194,1
0,194,24
0,194,53
0,194,80
0,194,92
0,194,94
0,194,101
0,194,180
0,194,187
0,194,196
0,194,204
0,194,249
0,194,254
0,194,266
0,194,302
0,194,346
0,196,53
0,196,92
0,196,194
0,196,204
0,196,249
0,196,254
0,196,266
0,196,285
0,196,330
0,196,346
0,198,166
0,199,9
0,199,13
0,199,25
0,199,26
0,199,48
0,199,62
0,199,118
0,199,128
0,199,134
0,199,186
0,199,203
0,199,211
0,199,212
0,199,223
0,199,231
0,199,232
0,199,238
0,199,252
0,199,261
0,199,265
0,199,271
0,199,288
0,199,298
0,199,313
0,199,314
0,199,315
0,199,324
0,199,325
0,199,342
0,200,3
0,200,9
0,200,10
0,200,25
0,200,26
0,200,31
0,200,39
0,200,45
0,200,55
0,200,56
0,200,62
0,200,104
0,200,118
0,200,122
0,200,123
0,200,142
0,200,165
0,200,186
0,200,188
0,200,223
0,200,224
0,200,232
0,200,236
0,200,239
0,200,252
0,200,271
0,200,276
0,200,277
0,200,280
0,200,285
0,200,297
0,200,324
0,200,325
0,200,332
0,200,334
0,201,91
0,202,166
0,203,9
0,203,21
0,203,29
0,203,48
0,203,55
0,203,59
0,203,67
0,203,104
0,203,118
0,203,122
0,203,128
0,203,134
0,203,142
0,203,170
0,203,186
0,203,199
0,203,200
0,203,211
0,203,223
0,203,238
0,203,239
0,203,261
0,203,265
0,203,268
0,203,270
0,203,271
0,203,277
0,203,285
0,203,297
0,203,308
0,203,313
0,203,315
0,203,324
0,203,325
0,203,334
0,203,341
0,203,342
0,204,53
0,204,57
0,204,80
0,204,92
0,204,94
0,204,101
0,204,130
0,204,180
0,204,194
0,204,213
0,204,249
0,204,254
0,204,266
0,204,302
0,204,329
0,204,330
0,204,346
0,205,192
0,205,260
0,208,188
0,208,277
0,208,285
0,210,13
0,210,29
0,210,56
0,210,59
0,210,103
0,210,128
0,210,199
0,210,203
0,210,223
0,210,238
0,210,261
0,210,265
0,210,271
0,210,285
0,210,313
0,210,315
0,210,342
0,211,13
0,211,29
0,211,56
0,211,59
0,211,103
0,211,128
0,211,199
0,211,203
0,211,223
0,211,238
0,211,261
0,211,265
0,211,271
0,211,285
0,211,313
0,211,315
0,211,342
0,212,21
0,212,56
0,212,199
0,212,239
0,212,252
0,212,271
0,212,298
0,212,344
0,213,53
0,213,56
0,213,57
0,213,67
0,213,87
0,213,122
0,213,128
0,213,130
0,213,136
0,213,178
0,213,204
0,213,224
0,213,231
0,213,236
0,213,239
0,213,242
0,213,246
0,213,249
0,213,285
0,213,303
0,213,308
0,213,324
0,213,340
0,213,345
0,214,14
0,214,19
0,214,20
0,214,41
0,214,111
0,214,116
0,214,137
0,214,140
0,214,230
0,214,289
0,214,312
0,214,333
0,214,343
0,217,100
0,217,189
0,217,324
0,218,4
0,218,78
0,218,181
0,218,273
0,218,275
0,219,6
0,219,147
0,219,319
0,220,262
0,220,312
0,223,21
0,223,56
0,223,128
0,223,170
0,223,186
0,223,188
0,223,200
0,223,203
0,223,239
0,223,246
0,223,252
0,223,265
0,223,271
0,223,313
0,223,315
0,223,325
0,223,342
0,224,9
0,224,25
0,224,26
0,224,62
0,224,84
0,224,122
0,224,133
0,224,141
0,224,148
0,224,188
0,224,213
0,224,232
0,224,236
0,224,261
0,224,271
0,224,315
0,224,324
0,224,332
0,226,14
0,226,20
0,226,41
0,226,116
0,226,144
0,226,149
0,226,312
0,226,333
0,226,343
0,227,19
0,227,68
0,227,86
0,227,102
0,227,131
0,227,143
0,227,175
0,227,263
0,227,278
0,227,296
0,228,3
0,228,283
0,229,148
0,229,190
0,229,334
0,230,23
0,230,41
0,230,70
0,230,97
0,230,214
0,230,307
0,231,9
0,231,25
0,231,29
0,231,56
0,231,77
0,231,117
0,231,178
0,231,199
0,231,213
0,231,232
0,231,239
0,231,280
0,231,315
0,231,329
0,231,332
0,232,9
0,232,21
0,232,25
0,232,26
0,232,56
0,232,133
0,232,158
0,232,200
0,232,224
0,232,231
0,232,239
0,232,271
0,232,276
0,232,285
0,232,298
0,233,256
0,234,239
0,235,21
0,235,122
0,236,1
0,236,13
0,236,21
0,236,25
0,236,26
0,236,62
0,236,69
0,236,84
0,236,88
0,236,121
0,236,122
0,236,133
0,236,200
0,236,213
0,236,224
0,236,248
0,236,252
0,236,271
0,236,276
0,236,280
0,236,303
0,236,314
0,236,318
0,238,13
0,238,56
0,238,59
0,238,118
0,238,134
0,238,211
0,238,239
0,238,261
0,238,265
0,238,271
0,238,313
0,238,324
0,238,325
0,239,13
0,239,21
0,239,25
0,239,26
0,239,55
0,239,56
0,239,62
0,239,67
0,239,118
0,239,122
0,239,123
0,239,141
0,239,170
0,239,176
0,239,186
0,239,188
0,239,199
0,239,200
0,239,203
0,239,211
0,239,212
0,239,213
0,239,223
0,239,231
0,239,232
0,239,234
0,239,238
0,239,252
0,239,261
0,239,271
0,239,276
0,239,277
0,239,280
0,239,285
0,239,295
0,239,303
0,239,313
0,239,323
0,239,325
0,239,338
0,239,344
0,240,23
0,241,49
0,242,24
0,242,53
0,242,57
0,242,80
0,242,88
0,242,92
0,242,94
0,242,101
0,242,132
0,242,158
0,242,180
0,242,187
0,242,194
0,242,204
0,242,213
0,242,249
0,242,254
0,242,299
0,242,330
0,242,346
0,245,8
0,245,23
0,245,91
0,246,25
0,246,87
0,246,136
0,246,213
0,246,223
0,246,308
0,246,339
0,246,340
0,248,21
0,248,26
0,248,38
0,248,67
0,248,122
0,248,134
0,248,158
0,248,200
0,248,265
0,248,277
0,248,332
0,249,24
0,249,53
0,249,57
0,249,80
0,249,92
0,249,94
0,249,163
0,249,180
0,249,187
0,249,194
0,249,204
0,249,242
0,249,254
0,249,299
0,249,302
0,249,315
0,249,330
0,250,59
0,250,252
0,251,21
0,251,108
0,251,122
0,251,127
0,251,139
0,251,184
0,251,309
0,251,320
0,252,9
0,252,13
0,252,21
0,252,25
0,252,26
0,252,29
0,252,31
0,252,55
0,252,56
0,252,67
0,252,104
0,252,122
0,252,123
0,252,128
0,252,142
0,252,170
0,252,186
0,252,188
0,252,199
0,252,200
0,252,212
0,252,238
0,252,239
0,252,248
0,252,250
0,252,261
0,252,265
0,252,277
0,252,285
0,252,297
0,252,308
0,252,313
0,252,315
0,252,324
0,252,325
0,252,332
0,252,334
0,252,338
0,252,342
0,253,182
0,253,230
0,254,53
0,254,92
0,254,101
0,254,180
0,254,194
0,254,196
0,254,242
0,254,249
0,254,266
0,254,302
0,254,330
0,254,346
0,255,25
0,255,26
0,255,105
0,255,130
0,255,141
0,255,169
0,255,236
0,255,258
0,255,280
0,255,295
0,255,315
0,256,25
0,256,26
0,256,105
0,256,130
0,256,141
0,256,169
0,256,236
0,256,258
0,256,280
0,256,295
0,256,315
0,257,25
0,257,26
0,257,105
0,257,130
0,257,141
0,257,169
0,257,236
0,257,258
0,257,280
0,257,295
0,257,315
0,258,9
0,258,85
0,258,141
0,258,188
0,258,257
0,258,295
0,258,323
0,260,126
0,260,160
0,260,170
0,260,339
0,261,13
0,261,16
0,261,55
0,261,56
0,261,59
0,261,62
0,261,63
0,261,67
0,261,118
0,261,122
0,261,123
0,261,148
0,261,199
0,261,203
0,261,223
0,261,224
0,261,238
0,261,239
0,261,265
0,261,268
0,261,271
0,261,285
0,261,297
0,261,314
0,261,318
0,261,325
0,262,220
0,263,68
0,263,175
0,263,227
0,263,296
0,264,8
0,264,91
0,264,110
0,265,13
0,265,26
0,265,56
0,265,67
0,265,84
0,265,128
0,265,199
0,265,203
0,265,223
0,265,238
0,265,239
0,265,252
0,265,261
0,265,271
0,265,298
0,265,311
0,265,313
0,265,342
0,266,53
0,266,80
0,266,94
0,266,101
0,266,187
0,266,196
0,266,204
0,266,242
0,266,254
0,266,302
0,267,23
0,268,59
0,268,170
0,268,203
0,268,211
0,268,261
0,268,271
0,269,58
0,269,81
0,269,100
0,269,329
0,270,25
0,270,76
0,270,203
0,271,13
0,271,48
0,271,56
0,271,59
0,271,63
0,271,67
0,271,85
0,271,103
0,271,118
0,271,122
0,271,133
0,271,141
0,271,142
0,271,169
0,271,170
0,271,176
0,271,186
0,271,188
0,271,200
0,271,203
0,271,211
0,271,212
0,271,223
0,271,236
0,271,238
0,271,239
0,271,252
0,271,265
0,271,276
0,271,277
0,271,280
0,271,285
0,271,290
0,271,297
0,271,298
0,271,313
0,271,323
0,271,332
0,271,342
0,273,4
0,273,78
0,273,181
0,273,218
0,273,275
0,273,306
0,275,78
0,275,152
0,275,181
0,275,218
0,275,273
0,275,306
0,276,9
0,276,25
0,276,26
0,276,56
0,276,62
0,276,133
0,276,200
0,276,224
0,276,232
0,276,236
0,276,239
0,276,271
0,277,10
0,277,13
0,277,21
0,277,22
0,277,25
0,277,26
0,277,31
0,277,39
0,277,55
0,277,56
0,277,57
0,277,104
0,277,105
0,277,118
0,277,120
0,277,134
0,277,142
0,277,168
0,277,169
0,277,170
0,277,175
0,277,186
0,277,188
0,277,203
0,277,204
0,277,208
0,277,213
0,277,239
0,277,252
0,277,271
0,277,285
0,277,290
0,277,308
0,277,311
0,277,315
0,277,323
0,277,324
0,277,325
0,277,339
0,277,342
0,278,46
0,278,86
0,278,131
0,278,177
0,280,1
0,280,3
0,280,9
0,280,21
0,280,26
0,280,31
0,280,39
0,280,105
0,280,117
0,280,121
0,280,133
0,280,141
0,280,142
0,280,188
0,280,200
0,280,231
0,280,232
0,280,236
0,280,239
0,280,252
0,280,257
0,280,277
0,280,290
0,280,297
0,280,323
0,280,329
0,280,332
0,283,3
0,283,25
0,283,118
0,285,9
0,285,10
0,285,56
0,285,67
0,285,103
0,285,117
0,285,122
0,285,136
0,285,142
0,285,170
0,285,186
0,285,188
0,285,196
0,285,200
0,285,203
0,285,208
0,285,211
0,285,232
0,285,239
0,285,246
0,285,261
0,285,271
0,285,277
0,285,303
0,285,313
0,285,323
0,285,332
0,285,342
0,285,345
0,286,81
0,287,25
0,288,25
0,289,19
0,289,137
0,289,214
0,290,25
0,290,67
0,290,170
0,290,176
0,290,271
0,290,277
0,290,323
0,290,342
0,293,19
0,294,77
0,294,277
0,295,9
0,295,26
0,295,104
0,295,212
0,295,239
0,295,257
0,295,258
0,296,68
0,296,175
0,296,227
0,296,263
0,297,9
0,297,21
0,297,25
0,297,26
0,297,56
0,297,67
0,297,122
0,297,142
0,297,188
0,297,200
0,297,203
0,297,236
0,297,252
0,297,261
0,297,271
0,297,280
0,297,324
0,298,26
0,298,56
0,298,199
0,298,232
0,298,271
0,299,24
0,299,73
0,299,80
0,299,92
0,299,94
0,299,101
0,299,187
0,299,194
0,299,242
0,299,249
0,299,302
0,299,330
0,299,346
0,300,80
0,300,94
0,300,130
0,300,299
0,300,320
0,300,346
0,301,47
0,302,24
0,302,48
0,302,53
0,302,57
0,302,92
0,302,101
0,302,180
0,302,187
0,302,204
0,302,242
0,302,249
0,302,254
0,302,266
0,302,299
0,302,315
0,302,330
0,302,346
0,303,45
0,303,56
0,303,67
0,303,104
0,303,122
0,303,132
0,303,142
0,303,178
0,303,186
0,303,213
0,303,236
0,303,239
0,303,285
0,303,315
0,303,345
0,306,4
0,306,78
0,306,181
0,306,218
0,306,273
0,306,275
0,307,71
0,308,21
0,308,66
0,308,67
0,308,87
0,308,136
0,308,142
0,308,213
0,308,246
0,308,252
0,308,323
0,308,329
0,308,334
0,308,338
0,309,127
0,309,135
0,309,184
0,309,251
0,310,32
0,310,41
0,310,111
0,310,167
0,310,337
0,311,132
0,311,277
0,311,325
0,311,344
0,312,14
0,312,20
0,312,41
0,312,44
0,312,111
0,312,116
0,312,137
0,312,140
0,312,144
0,312,149
0,312,214
0,312,220
0,312,226
0,312,262
0,312,343
0,313,13
0,313,21
0,313,26
0,313,39
0,313,60
0,313,63
0,313,67
0,313,84
0,313,118
0,313,128
0,313,170
0,313,199
